"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
24-129,,"February 22, 2024",,"Machir Recalls Biometric Personal Safes Due to Serious Injury Hazard and Risk of Death","Machir Biometric Personal Safes","This recall involves certain Machir biometric personal safes used to store personal items. They measure about 10 inches by 14 inches by 10 inches. The serial numbers are located on the lower righthand corner of the front door of the safe. The following serial number ranges are included in this recall:Serial Number RangesSW190035551 – SW190038050SW190070151 – SW190072650SW190175401 – SW190175857&nbsp;SW190262061 – SW190264301SVA2001200005001 – SVA2001200007000SVA2001200014632 – SVA2001200014995SVA2001200015001 – SVA2001200017577SVA2001200086685 – SVA2001200089624SVA2001200164001 – SVA2001200165000SVA2001200115471 – SVA2001200119880&nbsp;SVA2001200122399 – SVA2001200124758SVA2001200172611 – SVA2001200174080","The biometric lock on the safes can fail and be opened by unauthorized users, posing a serious injury hazard and risk of death if the safe is used to store firearms.",,,Replace,"About 24,820","The firm has received 15 reports of the recalled safes being opened by unauthorized users when the biometric lock failed to secure the safe. No injuries have been reported.","Consumers should immediately stop using the biometric lock feature, remove the batteries, and only use the key for the recalled safes to store their items until they get the free replacement. Contact Machir to receive instructions on disabling the biometric lock feature and on how to receive a free replacement safe. Consumers will be asked to disable the biometric reader and email a photo of the disabled biometric reader to&nbsp;Info@machir.com in order to receive a replacement safe. The instructions on how to safely destroy the biometric reader are also located at&nbsp;http://machir.com/biorecall/.","Sold At","Walmart stores nationwide and online at Walmart.com and Machir.com from July 2019 through at least September 2021 for about $98.","Machir LLC, of Springfield, Missouri",,,China,,
24-128,,"February 22, 2024",,"Biometric Gun Safes Recalled Due to Serious Injury Hazard and Risk of Death; Sold Exclusively on Amazon.com by BBRKIN","MouTec brand Biometric Firearm Safes","This recall involves BBRKIN Biometric Gun Safe model number QCJJ01. The gray steel safe is used to store firearms and valuables. It measures about 13 inches by 14 inches by 15 inches. It has one shelf and can store approximately 5 firearms. The serial number is on a label on the front of the safe in the lower right corner of the safe and the brand name “MouTec” appears on the front of the safe. The safes have the following serial range: SQC202121000 through SQC202247603.","The biometric lock on the gun safes can be opened by unauthorized users, posing a serious injury hazard and risk of death.",,,"Replace, Repair","About 2,200","The firm received one report of the safe opened by an unauthorized user, a 6-year-old boy. No injuries have been reported.","Consumers should immediately stop using the biometric feature of the recalled safe, remove the batteries from the safe, and only use the key when storing firearms. Contact BBRKIN to receive a repair kit or to receive a free replacement safe. Consumers will be asked to disable the biometric reader and email a photo of the disabled biometric reader to&nbsp;support@bbrkin.com in order to receive a replacement safe. The instructions on how to safely disable the biometric reader are also located at&nbsp;www.securitysafe.store/recallreplacement.","Sold At","Amazon.com from September 2021 through February 2023 for between $170 and $400.","Jomani International Inc., of Monterey Park, California",,"Ningbo Moyumaoyi Co. Ltd., dba BBRKIN, of China ",China,,
24-127,,"February 22, 2024",,"Biometric Gun Safes Recalled Due to Serious Injury Hazard and Risk of Death; Imported by Awesafe","Awesafe Biometric Gun Safes","This recall involves certain Awesafe biometric gun safes. The recalled gun safes are black, can fit two pistols, and have the brand name “Awesafe” on the front.","The biometric lock on the safes can fail and be opened by unauthorized users, posing a serious injury hazard and risk of death.",,,Replace,"About 60,000","The firm has received reports of 71 incidents of the recalled gun safes being opened by unauthorized users when the biometric lock failed to secure the safe. No injuries have been reported.","Consumers should immediately stop using the biometric feature, remove the batteries, and only use the key for the recalled safes to store firearms until they get the free replacement safe. Contact Awesafe to receive instructions on disabling the biometric feature and to receive a free replacement safe. Consumers will be asked to disable the biometric reader and email a photo of the disabled biometric reader to&nbsp;Recall@awesafeus.com in order to receive a replacement safe. The instructions on how to safely disable the biometric reader are also located at&nbsp;http://awesafeus.com/RECALL. Once they receive their replacement safe, consumers should discard the recalled safe in accordance with local laws.","Sold At","Walmart stores nationwide and online at Amazon.com and Walmart.com from August 2019 until December 7, 2022, for about $130.","Shenghaina Technology Co. Ltd., d/b/a Awesafe, of China",,,China,,
24-123,,"February 22, 2024",,"JURLEA Rugs Recalled Due to Fire Hazard; Violation of Federal Flammability Regulations; Sold Exclusively on Amazon.com by Yalande-US","JURLEA Area Rugs","This recall involves two styles of large area rugs sold in three different sizes. The rugs come in neutral, multicolor designs. No labels are present on the product.&nbsp;ColorSizesLight Gray/Ivory5’3” x 6’6”6’6” x 8’2”6’6” x 9’10”Gray Beige/Light Yellow5’3” x 6’6”6’6” x 8’2”6’6” x 9’10”","The rugs violate the federal flammability regulations for carpets and rugs, posing a fire hazard.",,,Refund,"About 230","None reported.","Consumers should stop using the rugs immediately and contact Yalande-US for a full refund. Consumers will be asked to destroy the product by cutting it in half, and to provide proof of destruction by sending a photo of the cut product to&nbsp;yalande_us2021@163.com to receive a full refund. Yalande-US is contacting all known consumers directly.","Sold Exclusively Online","Exclusively online at Amazon.com from April 2023 through December 2023 for between $60 and $130.","Kaka Trading Co. LTD, of China",,,China,Retailer:,"Yalande-US, of China"
24-109,,"February 08, 2024",,"Vornado Recalls Two Million Handheld Garment Steamers Due to Serious Burn Hazard","Steamfast, Vornado and Sharper Image-branded handheld garment steamers","This recall involves three different brands of handheld garment steamers: Steamfast model numbers SF-425, SF-435, SF-440, SF-445, and SF-447; Vornado model number VS-410; and Sharper Image model number SI-428. The recalled steamers were sold in the following colors: SF-435 (white, black, light pink, hot pink, sage green, orange, and teal blue); SF-425, SF-440, SF-445, SI-428, and SF-447 (white); and VS-410 (black). The recalled steamers are handheld electrical appliances which use hot steam emitted from a nozzle to remove wrinkles from clothing and other fabrics. The steamers’ brand name appears on the side of each unit and on a label located on the bottom of the steamer. The model number also appears on the label.","The recalled garment steamers can expel hot water from the steam nozzle while heating or during use, posing a serious burn hazard to consumers.",,,"Refund, Replace","About 2 million (In addition, about 13,000 were sold in Canada)","Vornado has received 122 reports of hot water spraying or spitting from the steam nozzle, including 23 reports of burn injuries.","Consumers should immediately stop using the recalled garment steamers and contact Vornado for a full refund or free replacement handheld garment steamer, depending on model.","Sold At","Walmart, Bed Bath &amp; Beyond, and other stores nationwide and online at Amazon.com, Vornado.com, sihomecomfort.com, Steamfast.com and other websites from July 2009 through January 2024 for between $14 and $35.","Vornado Air LLC, of Andover, Kansas",,,China,,
24-107,,"February 01, 2024",,"BISSELL Recalls Multi Reach Hand and Floor Vacuum Cleaners Due to Fire Hazard","BISSELL® brand Multi Reach Hand and Floor Vacuum Cleaners","This recall involves BISSELL Multi Reach Hand and Floor Vacuum Cleaners models 1985, 19851 (also called Multi Auto), 19859, 1985T, 2151, 21512, 21513, 21517, 21518, 21519, 2151A, 2151T, 2151W, 2151V. “Multi Reach” is printed on the hand vacuum portion of the product. The vacuum cleaners were sold in a variety of colors. The model numbers are printed on the product rating label located behind the dirt tank.Note:&nbsp;Recalled lithium-ion batteries should be disposed of in accordance with any local and state ordinances, following the procedures established by your municipal recycling center for damaged/defective/recalled lithium batteries, because these potentially hazardous batteries must be handled differently than other batteries. Do not throw this recalled battery in the trash. Do not deposit this recalled battery in used battery recycling boxes found at various retail and home improvement stores.","The vacuum’s battery pack can overheat and smoke, posing a fire hazard.",,,Replace,"About 142,000 (In addition, about 14,600 were sold in Canada)","BISSELL has received 17 reports of the recalled vacuum cleaners smoking and emitting a burning odor. Six of the reports included the battery pack catching fire, three of which resulted in minor property damage and two resulting in minor burn injuries.","Consumers should immediately stop using the recalled vacuums and contact BISSELL for instructions on how to deplete the charge on the battery and receive a free replacement vacuum. Recalled lithium-ion batteries should be disposed of in accordance with any local and state laws and not in the trash.","Sold At","Lowe’s, Macy’s, Kohl’s, Target, Walmart, Best Buy and other stores nationwide and online at www.bissell.com, www.amazon.com, www.hsn.com and other online sellers from August 2016 through December 2022 for between $110 and $270.","BISSELL Homecare Inc., of Grand Rapids, Michigan",,,China,,
24-086,,"January 18, 2024",,"Steamist Recalls Wall-Mounted Tilt-Up Bath & Shower Seats Due to Fall and Laceration Hazards","Tilt-Up Bath & Shower Seats","This recall involves wall-mounted, folding shower seats made of teak wood slats joined together by support rods that extend from two wall-mounting brackets. The recalled Tilt-Up Bath &amp; Shower Seats have model numbers SBS-101BN, SBS-101PN, SBS-101PC or SBS-101ORB and have brushed nickel, polished nickel, polished chrome or oil-rubbed bronze finishes on the support rods and bracket covers. The recalled Tilt-Up Bath &amp; Shower Seats measure 20 inches wide by 13 inches deep.","The wall mounting bracket and seat rods supporting the Tilt-Up Bath &amp; Shower Seat can corrode and break, posing fall and laceration hazards.",,,Refund,"About 3,900 (In addition, about 733 were sold in Canada and about 126 were sold in Mexico)","The firm has received 62 reports of the shower seats breaking, including 4 reports of injuries.","Consumers should immediately stop using the recalled shower seats and contact Steamist to determine if their product is included in the recall and for instructions for how to participate in the recall.","Sold At","Specialty plumbing supply outlets in the United States, Canada and Mexico from June 2009 through February 2015 for between $490 and $660.","Steamist Inc., of East Rutherford, New Jersey",,,China,,
24-080,,"January 11, 2024",,"Daikin Comfort Technologies Manufacturing (formerly Goodman Manufacturing Company L.P.) Expands Recall of Evaporator Coil Drain Pans to Include Additional Units","Evaporator coil drain pans","This recall expansion includes certain units manufactured between January 2019 and February 2020 that were incorrectly marked. DCT recently discovered that a limited number of evaporator coils that were manufactured during that time frame were incorrectly marked with a 2018 serial number, indicating that the unit was manufactured in 2018.&nbsp; The recall scope now includes about 3,600 additional units with the following configurations and coil serial numbers, as shown in the table below:TypeCoil ConfigurationAffected Furnace BrandsAffected Coil Serial NumbersDates SoldCondensing furnace systemUp-Flow(Coil above Furnace)&nbsp;AllPrefixes ranging from 1901 through 2101 and certain prefixes ranging from 1811-1812Jan. 2019 through Nov. 2021&nbsp;Non-condensing furnace system(Certain configurations)&nbsp;Up-Flow(Coil above Furnace)Any “competitor” brand (excludes Goodman, Daikin or Amana branded furnaces)&nbsp;Prefixes ranging from 1901 through 2101&nbsp;and certain prefixes ranging from 1811-1812&nbsp;&nbsp;Jan. 2019 through Nov. 2021NOTE:&nbsp; Furnace systems that were&nbsp;repaired with a new evaporator coil drain pan between January 2019 and November 2021, with the serial number range listed above, are also included in this recall. Whether a non-condensing furnace system falls within the scope of the recall depends on the location of the burners, which, if unknown, can be verified through DCT’s model verification tool at:&nbsp;https://www.recallrtr.com/drainpan.Affected units can be identified through serial numbers found on the evaporator coil or the case, which sits atop the vertically installed furnace. The furnace brand and model number can be found on the furnace on the “Energy Guide” label. Consumers can refer to the instructions on Goodman’s model verification tool at:&nbsp;https://www.recallrtr.com/drainpan.The model number of the outdoor condenser may also be required and can be found on a label attached to the product.","The molded plastic drain pan located at the bottom of the evaporator coil can overheat, melt and deform, posing a fire hazard.",,,Repair,"About 3,600 additional units (In addition, about 210 were sold in Canada) (298,300 evaporator coil drain pans, and 44,000 in Canada, were previously recalled in November 2021 and in July 2022)","DCT has received a total of 31 reports of fire involving the drain pans, including five reports since the recall was reannounced in July 2022. The incidents resulted in one reported smoke inhalation and several reports of significant fire and smoke damage to residences.","Consumers should contact Daikin Comfort Technologies Manufacturing L.P. (DCT) to determine whether your unit is included in this recall and to register for the free repair by a qualified technician. DCT is contacting all registered consumers where records indicate their gas furnace system is subject to the recall.","Sold At","Heating and cooling equipment independent dealers nationwide from January 2019 through November 2021 for between $200 and $1,200 per unit. Consumers may have purchased a bundled product including the coil, furnace, installation, and ancillary parts and supplies, or may have purchased the evaporator coil drain pan separately as a replacement product.",,"Daikin Comfort Technologies Manufacturing L.P. (f/k/a Goodman Manufacturing Company L.P.) of Houston, Texas (Evaporator Coils)",,"United States",,
24-078,,"January 11, 2024",,"Alliance4Safety and 33 Furniture Companies Recall Millions of Plastic New Age Furniture Tip-over Restraint Kits Due to Tip-over and Entrapment Hazards to Children","New Age Industries (“New Age”) Furniture tip kits or tip restraints","This recall involves plastic New Age furniture tip restraint kits that were sold and distributed by various furniture companies with clothing storage units.&nbsp;&nbsp;&nbsp;Participating Furniture CompaniesAmerican DrewAmerican WoodcraftersAmini Innovation CorporationAshley Furniture Industries, LLCAspenhomeAustin Group Furniture, LLCAvalon International Inc., LLCBassett Furniture Industries, Inc.Bassett Mirror CompanyDrew and Jonathan by Hooker FurnishingsEmery ParkFD Home Corp.Flexsteel Industries, Inc.Furniture Values International, LLCHomelegance USA, LLCHooker FurnishingsKincaid FurnitureLC Direct FurnitureLegacy Classic/Modern FurnitureLiberty Furniture Industries, Inc.Magnussen Home Furnishings, Inc.Modus Furniture InternationalNew Classic Home Furnishings, Inc.Parker House FurnitureProgressive FurniturePulaski FurnitureRiverside FurnitureSamuel LawrenceSpringhill DesignsStandard Furniture Manufacturing Co., LLCUniversal FurnitureVan Thiel &amp; Co.Vanguard Furniture Company&nbsp;The New Age tip restraint kits included a plastic zip-tie, two brackets, and two screws and were sold with clothing storage units manufactured in Vietnam. The date of manufacture should be listed on a sticker or stamped on the clothing storage unit as November 2019 or later. The packaging of the recalled tip kits is white with black lettering and includes directions on how to anchor furniture. The bottom of the packaging states “Manufactured by New Age Industries.”","The plastic zip tie used with the recalled furniture tip kits can become brittle or break, which can allow a clothing storage unit that is anchored to the wall to detach during a furniture tip-over event, posing a tip-over and entrapment hazard that can result in death or serious injuries to children.",,,Replace,Millions,"Furniture companies have received two reports of the New Age tip kits breaking. No injuries have been reported.","Consumers should immediately check if their clothing storage unit has a date of manufacture sticker or stamp of November 2019 or later. If so, and if the tip kit is made of plastic, consumers should contact Alliance4Safety for a free replacement tip kit. Keep children away from the unit while waiting for a replacement tip kit.","Sold At","Furniture stores nationwide and online from November 2019 through present.",,"New Age Industries Co. LTD, of Vietnam",,Vietnam,,
24-070,,"December 28, 2023",,"FNA Group Recalls Simpson Pressure Washers Due to Burn Hazard; Sold Exclusively at Lowe’s","Simpson Gas Pressure Washers with Electric Start","This recall involves Simpson Gas Pressure Washers with model number PS61264. The pressure washers are black in color.&nbsp; The Simpson logo, “Pro Series” and 4400 PSI are printed on the handle of the unit. The model number is printed on a silver label on the unit’s frame.","The lithium battery in the electric start system can overheat, posing a burn hazard.",,,Repair,"About 2,930","FNA has received two reports of batteries in the pressure washer’s electric start feature overheating and damaging the units. No injuries have been reported.","Consumers should immediately stop using the recalled gas pressure washer and contact FNA Group Inc. for instructions on how to have their unit repaired free of charge at an authorized repair facility. The repair will replace the lithium battery in the electric start system with a sealed lead acid battery.","Sold At","Lowe's stores nationwide and at lowes.com from March 2023 through July 2023 for about $1,100.",,"FNA Group Inc., of Pleasant Prairie, Wisconsin",,"United States",,
24-067,,"December 21, 2023",,"Klein Tools Recalls Blackfire and Klein Tools Power Stations Due to Fire and Burn Hazards","Portable Rechargeable Power Stations","This recall involves Klein Tools and Blackfire portable rechargeable power stations with lithium-ion batteries. The portable power charging stations deliver up to 1500W of AC power. They contain a built-in 983Wh lithium-ion battery pack. The power stations have four 120V outlets, six USB ports and a 12V car port. The model names PAC1000 (Blackfire) and KTB1000 (Klein Tools) can be found on the label located at the rear of the power station. The power stations are orange and black with “Klein Tools” on the front in white lettering.","The top and bottom of the internal inverter boards of the power stations can overheat, posing fire and burn hazards.",,,Refund,"About 3,800 (In addition, about 164 were sold in Canada) ","Klein Tools received four reports of overheating. No injuries have been reported. No lithium-ion battery fires have been reported.","Consumers should immediately stop using the recalled Blackfire and Klein Tools power stations and return the recalled Blackfire and Klein Tools power stations to their original place of purchase. Klein Tools is contacting all known purchasers directly.","Sold At","Industrial distributors and electrical wholesalers nationwide from November 2021 through November 2023 for about $1,300.","Klein Tools, of Lincolnshire, Illinois",,,China,,
24-732,,"December 21, 2023",,"Pella Recalls Casement Windows Due to Injury Hazard (Recall Alert)","Pella Architect Series Casement Windows","This recall involves Pella's Architect Series venting wood and aluminum-clad casement windows. The following four custom-made casement window types are included in this recall: all venting hurricane impact products with side pivot hardware, all venting casements with a frame height greater than 96 inches, all venting casements with a frame width wider than 35 inches, and all venting casements with a frame width greater than 29 inches and a vent height greater than 47 inches with side pivot hardware. The serial number is etched in a lower corner of the window glass. Serial numbers included in this recall can be verified at www.PellaHingeRecall.expertinquiry.com.","The window’s sash can detach from the frame and fall, posing an injury hazard to consumers.",,,Repair,"About 12,000 (In addition, about 305 were sold in Canada and about 10 were sold in Mexico)","The firm has received one report of a window sash detaching from the frame and falling. No injuries have been reported.","Consumers should keep the recalled casement windows shut and locked at all times and contact Pella to receive a free repair by a Pella-designated service technician.","Sold At","Authorized distributors nationwide, including Pella Window and Door stores, Lowe’s, ABC Supply, Allied Building Products, Builders First Source, Builders Supply Co, Inc., Hammond Lumber Company, McCoy’s Building Supply, National Lumber, and The Carter Companies stores nationwide from January 2021 through July 2023 for between $700 and $10,000 per window.",,"Pella Corporation, of Pella, Iowa",,"United States",,
24-050,,"December 14, 2023",,"Vornado Expands Recall to Include Additional 1.75 Million Steamfast Travel Steam Irons Due to Fire, Burn and Shock Hazards","Steamfast Home & Away Travel Steam Irons","This recall expansion involves all Steamfast brand Home and Away Travel Steam Irons with model numbers SF-717, SF-720 and SF-727. The model numbers are printed on the back of the irons. Steamfast is printed on the white irons.","The power cord can become damaged near the cord bushing, which can lead to overheating of the cord, posing fire and burn hazards. In addition, cord damage near the bushing can result in exposed copper wires, posing a shock hazard.",,,"Refund, Replace","About 1.75 million (In addition, about 9,000 in Canada) (About 275,000 Steamfast Home & Away Travel Steam Irons manufactured before March 2017 were previously recalled in April 2023)","Vornado has received a total of 74 reports of incidents, including 18 additional reports of the iron’s power cord smoking, sparking, catching fire, or overheating at the power cord, or of the power cord becoming damaged. Vornado has received two reports of minor shocks.","Consumers should immediately stop using the recalled irons and visit the Steamfast or Vornado website to register for the recall and receive a refund or a free replacement iron.","Sold At","Walmart, Bed Bath &amp; Beyond and other stores nationwide and online at Amazon.com, Vornado.com, Steamfast.com and other websites from January 2009 through September 2023 for between $13 and $30.","Vornado Air LLC, of Andover, Kansas",,,China,,
24-728,,"December 07, 2023",,"Ergodyne Recalls Squids Wire Tool Attachments with Screw Gate Tool Tails Due to Injury Hazard (Recall Alert)","Squids 3705 Wire Tool Attachments – Screw Gate Tool Tail","This recall involves the Squids 3705 Wire Tool Attachments – Screw Gate Tool Tail. The product is used to securely tether tools to prevent them from falling on those below while working at heights. It has a 5 ¾-inch-long orange wire loop with a black and green tag. “Ergodyne” and “Model 3705” are printed on the black front tag. The back of the tag is green. They were sold in packs of six or sold as part of kits numbered 3170, 3183, 3188, and 3189.&nbsp;This recall only applies to model number 3705.","The wire tool attachment can break when dropped while tethered to a tool exceeding two pounds, posing an injury hazard to bystanders.",,,Refund,"About 16,570 (In addition, about 790 were sold in Canada)","None reported","Consumers should immediately stop using the recalled wire tool attachment and contact Ergodyne for a prepaid shipping label to return the product and receive a $4 refund per wire tool (up to $24 per six pack) in the form of a credit towards another Ergodyne product. Ergodyne is contacting all known purchasers directly.","Sold At","Industrial and safety product distributors nationwide and online at https://www.ergodyne.com/ and other online marketplaces including Amazon.com from September 2018 through July 2023 for about $20 (pack of six) or up to about $400 (when sold as part of the kits).","Tenacious Holdings Inc., dba Ergodyne, of St. Paul, Minnesota",,,Taiwan,,
24-043,,"December 07, 2023",,"Wet & Forget USA Recalls 2.7 Million Bottles of “Xtreme Reach” Outdoor Mold & Mildew Stain Remover with Hose End Nozzle Due to Risk of Skin and Eye Irritation","Wet & Forget “Xtreme Reach” Outdoor Rapid Application Moss, Mold, Mildew & Algae Stain Remover with Hose End Nozzle","This recall involves the nozzles on Wet &amp; Forget “Xtreme Reach” Outdoor Mold &amp; Mildew Stain Remover (48 oz. &amp; 68 oz.) bottles with hose end nozzles. The stain remover is sold in a blue plastic bottle and has UPCs 879288000077 (48 oz.) and 879288000084 (68 oz.) printed on the back of the bottle in the bottom right-hand corner of the label. &nbsp;“Wet &amp; Forget” is written on the hose end nozzle.","The hose end nozzle clip can dislodge and allow the cleaning solution to spray on users, posing a risk of skin and eye irritation and other injuries.",,,Repair,"About 2.7 million","The firm has received 3,188 reports of dislodgement of the nozzle insert, including 157 reports of exposure to the cleaning solution and 28 reports that include complaints of skin or eye irritation.","Consumers should immediately stop using the recalled Wet &amp; Forget “Xtreme Reach” Outdoor Mold &amp; Mildew Stain Remover with Hose End Nozzle and contact the firm for a free replacement nozzle. &nbsp;Consumers should not resume use of the stain remover until the replacement nozzle has been installed. Once replaced, the original nozzle should be discarded.","Sold At","Ace Hardware, Costco, Home Depot, Lowes, True Value, Walmart, and other home goods stores nationwide and online at www.amazon.com, www.SamsClubs.com, www.walmart.com, and other websites from February 2018 through November 2023 for between $30 and $35.","Wet & Forget (USA) Inc., of Elgin, Illinois",,,"New Zealand",,
24-039,,"December 07, 2023",,"Oreck Discover Upright Vacuums Recalled by TTI Floor Care Due to Electrical Shock Hazard","Oreck Discover Upright Vacuums","This recall involves models UK30500 and UK30500PC of the Oreck Discover Upright Vacuum. Impacted vacuums also have serial numbers that begin with AJ2226, AJ2227, AJ2228, AJ2229, AJ2230, AJ2231, and AJ2232. The model and serial number are printed on a silver data label on the bottom of the vacuum. The vacuum is silver and black with “Oreck” and “Discover” printed on the front.","The vacuum's electric cord plug prong can detach and remain in an electrical outlet when the vacuum is unplugged. This poses an electrical shock hazard to consumers.",,,Repair,"About 6,200","The firm has received 41 reports of a prong detaching from its plug. No injuries have been reported.","Consumers should immediately stop using the recalled vacuums and contact Oreck or their local Oreck dealer for instructions on how to obtain a free repair. &nbsp;To locate the nearest authorized dealer, go to ""Find Your Local Store"" at www.oreck.com.","Sold At","Independent Oreck dealers nationwide and online at www.acmetools.com, www.amazon.com, www.homedepot.com, and www.oreck.com from September 2022 through September 2023 for about $600.","Royal Appliance Mfg. Co., d/b/a TTI Floor Care North America, of Charlotte, North Carolina",,,China,,
